MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"ZONTES","703RR","699",10
"ZONTES","C125","125",2
"ZONTES","D125","125",2
"ZONTES","D350","349",1
"ZONTES","E125","125",2
"ZONTES","E350","349",7
"ZONTES","GK350","348",9
"ZONTES","M310","309",2
"ZONTES","M350","349",1
"ZONTES","T350","348",1
"ZONTES","ZT125-G1","125",84
"ZONTES","ZT125-GK","125",11
"ZONTES","ZT125-U","125",57
"ZONTES","ZT125-U1","125",58
"ZONTES","ZT125-Z2","125",87
