MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"WOTTAN","GT2","125",30
"WOTTAN","REBBE","124",2
"WOTTAN","STORM-R","124",2
"WOTTAN","STORM-S","276",3
"WOTTAN","STORM-V","124",1
"WOTTAN","STORM-X","125",42
"WOTTAN MOTOR","SIXTEEN","125",17
"WOTTAN MOTOR","STORM","125",18
"WOTTAN MOTOR","STORM-T","125",14
"WOTTAN MOTOR","STORM-X","125",1
"YAMAHA","D'elight","125",18
"YAMAHA","MT-03","321",21
"YAMAHA","MT-07","689",223
"YAMAHA","MT-09","890",100
"YAMAHA","MT-10","998",9
"YAMAHA","MT-125","125",94
"YAMAHA","NIKEN GT","890",2
"YAMAHA","NMAX125","125",1193
"YAMAHA","R125","125",34
"YAMAHA","RayZR 125","125",332
"YAMAHA","TMAX 560","562",152
"YAMAHA","TRACER 700","689",78
"YAMAHA","Tracer 9 GT","890",123
"YAMAHA","TRICITY 125","125",47
"YAMAHA","XMAX 300","292",171
"YAMAHA","XMAX125","125",495
"YAMAHA","XSR-900","890",34
"YAMAHA","XSR700","689",7
"YAMAHA","XTZ 700 Tenere","689",141
"YAMAHA","YZF-R3","321",13
"YAMAHA","YZF-R9","890",23
"YAMAHA","YZF690","689",1
"ZNEN","NVH","125",1
"ZNEN","P45","125",2
"ZONTES","125C","125",141
"ZONTES","125D","125",80
"ZONTES","125E","125",106
"ZONTES","125M","125",41
"ZONTES","350D","349",6
"ZONTES","350E","349",10
"ZONTES","350R","348",8
"ZONTES","350S","348",8
"ZONTES","350T","348",3
"ZONTES","368D","368",26
"ZONTES","368E","368",43
"ZONTES","368G","368",946
"ZONTES","368K","368",66
"ZONTES","368M","368",16
"ZONTES","703F","699",134
"ZONTES","703RR","699",157
"ZONTES","E350","349",1
"ZONTES","M125","125",1
"ZONTES","M350","349",2
"ZONTES","T350","348",1
"ZONTES","X350","348",1
"ZONTES","ZT125-G1","125",109
"ZONTES","ZT125-GK","125",3
"ZONTES","ZT125-U","125",47
"ZONTES","ZT125-U1","125",27
"ZONTES","ZT125-Z2","125",73
