MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"WOTTAN MOTOR","STORM-X","125",1
"YAMAHA","LTS125-C","125",25
"YAMAHA","MT-03","321",14
"YAMAHA","MT-07","689",268
"YAMAHA","MT-09","890",86
"YAMAHA","MT-10","998",10
"YAMAHA","MT-125","125",198
"YAMAHA","NIKEN GT","890",2
"YAMAHA","NMAX125","125",1424
"YAMAHA","R125","125",77
"YAMAHA","RayZR 125","125",349
"YAMAHA","TMAX 560","562",220
"YAMAHA","TRACER 700","689",5
"YAMAHA","Tracer 9 GT ","890",143
"YAMAHA","TRICITY 125","125",13
"YAMAHA","XMAX 300","292",294
"YAMAHA","XMAX125","125",500
"YAMAHA","XSR-900","890",23
"YAMAHA","XSR700","689",12
"YAMAHA","XTZ 700 Tenere","689",245
"YAMAHA","YZF-R3","321",18
"YAMAHA","YZF1000D","998",1
"YAMAHA","YZF690","689",4
"YAMAHA","YZF690-U","689",3
"ZONTES","125C","125",243
"ZONTES","125D","125",131
"ZONTES","125E","125",115
"ZONTES","125M","125",25
"ZONTES","350D","349",14
"ZONTES","350E","349",19
"ZONTES","350M","349",4
"ZONTES","350R","348",2
"ZONTES","350S","348",3
"ZONTES","350T","348",3
"ZONTES","350X","348",1
"ZONTES","368D","368",25
"ZONTES","368E","368",122
"ZONTES","368G","368",759
"ZONTES","368K","368",79
"ZONTES","368M","368",19
"ZONTES","703F","699",241
"ZONTES","C125","125",7
"ZONTES","D350","349",3
"ZONTES","E125","125",1
"ZONTES","E350","349",6
"ZONTES","G125","125",1
"ZONTES","GK350","348",3
"ZONTES","M125","125",1
"ZONTES","M310","309",1
"ZONTES","M350","349",1
"ZONTES","S350","348",1
"ZONTES","ZT125-G1","125",103
"ZONTES","ZT125-GK","125",9
"ZONTES","ZT125-U","125",54
"ZONTES","ZT125-U1","125",40
"ZONTES","ZT125-Z2","125",117
"ZONTES","ZT310-V","312",1
