MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"YAMAHA","XMAX125","125",538
"YAMAHA","XSR-900","890",21
"YAMAHA","XSR700","689",16
"YAMAHA","XTZ 700 Tenere","689",242
"YAMAHA","YZF-R3","321",17
"YAMAHA","YZF-R9","890",31
"YAMAHA","YZF1000D","998",1
"YAMAHA","YZF690","689",2
"YAMAHA","YZF690-U","689",2
"ZONTES","125C","125",80
"ZONTES","125D","125",115
"ZONTES","125E","125",92
"ZONTES","125M","125",42
"ZONTES","350D","349",13
"ZONTES","350E","349",14
"ZONTES","350M","349",4
"ZONTES","350R","348",24
"ZONTES","350S","348",7
"ZONTES","350X","348",6
"ZONTES","368D","368",31
"ZONTES","368E","368",89
"ZONTES","368G","368",733
"ZONTES","368K","368",91
"ZONTES","368M","368",25
"ZONTES","703F","699",226
"ZONTES","703RR","699",110
"ZONTES","D125","125",1
"ZONTES","D350","349",1
"ZONTES","E125","125",3
"ZONTES","E350","349",3
"ZONTES","GK350","348",2
"ZONTES","M125","125",1
"ZONTES","M310","309",1
"ZONTES","M350","349",2
"ZONTES","S350","348",2
"ZONTES","ZT125-G1","125",82
"ZONTES","ZT125-GK","125",8
"ZONTES","ZT125-U","125",37
"ZONTES","ZT125-U1","125",60
"ZONTES","ZT125-Z2","125",92
